,title,link,link_alternative,link_icon,summary,datatakesensingstart,beginposition,endposition,ingestiondate,orbitnumber,relativeorbitnumber,cloudcoverpercentage,sensoroperationalmode,gmlfootprint,footprint,tileid,hv_order_tileid,format,processingbaseline,platformname,filename,instrumentname,instrumentshortname,size,s2datatakeid,producttype,platformidentifier,orbitdirection,platformserialidentifier,processinglevel,identifier,level1cpdiidentifier,uuid
96234fcf-7559-4f6b-8cb5-aa24877c0326,S2A_MSIL1C_20190605T160511_N0207_R054_T16PHS_20190605T210835,https://scihub.copernicus.eu/apihub/odata/v1/Products('96234fcf-7559-4f6b-8cb5-aa24877c0326')/$value,https://scihub.copernicus.eu/apihub/odata/v1/Products('96234fcf-7559-4f6b-8cb5-aa24877c0326')/,https://scihub.copernicus.eu/apihub/odata/v1/Products('96234fcf-7559-4f6b-8cb5-aa24877c0326')/Products('Quicklook')/$value,"Date: 2019-06-05T16:05:11.024Z, Instrument: MSI, Mode: , Satellite: Sentinel-2, Size: 716.30 MB",2019-06-05 16:05:11.024,2019-06-05 16:05:11.024,2019-06-05 16:05:11.024,2019-06-05 22:56:05.202,20643,54,66.6342,INS-NOBS,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>10.84325463083623,-84.25644 10.832684732479947,-83.25354 9.84173994614037,-83.26529 9.851323429665095,-84.265076 10.84325463083623,-84.25644</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((-83.26529 9.84173994614037, -83.25354 10.832684732479947, -84.25644 10.84325463083623, -84.265076 9.851323429665095, -83.26529 9.84173994614037)))",16PHS,PS16H,SAFE,02.07,Sentinel-2,S2A_MSIL1C_20190605T160511_N0207_R054_T16PHS_20190605T210835.SAFE,Multi-Spectral Instrument,MSI,716.30 MB,GS2A_20190605T160511_020643_N02.07,S2MSI1C,2015-028A,DESCENDING,Sentinel-2A,Level-1C,S2A_MSIL1C_20190605T160511_N0207_R054_T16PHS_20190605T210835,S2A_OPER_MSI_L1C_TL_SGS__20190605T210835_A020643_T16PHS_N02.07,96234fcf-7559-4f6b-8cb5-aa24877c0326
9650af4e-046b-40d8-8328-d208a8477442,S2B_MSIL1C_20190928T160509_N0208_R054_T17PKM_20190928T192647,https://scihub.copernicus.eu/apihub/odata/v1/Products('9650af4e-046b-40d8-8328-d208a8477442')/$value,https://scihub.copernicus.eu/apihub/odata/v1/Products('9650af4e-046b-40d8-8328-d208a8477442')/,https://scihub.copernicus.eu/apihub/odata/v1/Products('9650af4e-046b-40d8-8328-d208a8477442')/Products('Quicklook')/$value,"Date: 2019-09-28T16:05:09.024Z, Instrument: MSI, Mode: , Satellite: Sentinel-2, Size: 674.55 MB",2019-09-28 16:05:09.024,2019-09-28 16:05:09.024,2019-09-28 16:05:09.024,2019-09-29 03:23:23.253,13379,54,75.7208,INS-NOBS,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>10.843251373051269,-83.7439 10.85056220923831,-82.74011 9.857949008864644,-82.73465 9.851320475915399,-83.73529 10.843251373051269,-83.7439</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((-83.73529 9.851320475915399, -82.73465 9.857949008864644, -82.74011 10.85056220923831, -83.7439 10.843251373051269, -83.73529 9.851320475915399)))",17PKM,PM17K,SAFE,02.08,Sentinel-2,S2B_MSIL1C_20190928T160509_N0208_R054_T17PKM_20190928T192647.SAFE,Multi-Spectral Instrument,MSI,674.55 MB,GS2B_20190928T160509_013379_N02.08,S2MSI1C,2017-013A,DESCENDING,Sentinel-2B,Level-1C,S2B_MSIL1C_20190928T160509_N0208_R054_T17PKM_20190928T192647,S2B_OPER_MSI_L1C_TL_SGS__20190928T192647_A013379_T17PKM_N02.08,9650af4e-046b-40d8-8328-d208a8477442
978ed3fd-c717-4c37-8750-ac888b78ee1a,S2B_MSIL1C_20191008T160509_N0208_R054_T17PKM_20191008T192156,https://scihub.copernicus.eu/apihub/odata/v1/Products('978ed3fd-c717-4c37-8750-ac888b78ee1a')/$value,https://scihub.copernicus.eu/apihub/odata/v1/Products('978ed3fd-c717-4c37-8750-ac888b78ee1a')/,https://scihub.copernicus.eu/apihub/odata/v1/Products('978ed3fd-c717-4c37-8750-ac888b78ee1a')/Products('Quicklook')/$value,"Date: 2019-10-08T16:05:09.024Z, Instrument: MSI, Mode: , Satellite: Sentinel-2, Size: 606.79 MB",2019-10-08 16:05:09.024,2019-10-08 16:05:09.024,2019-10-08 16:05:09.024,2019-10-08 20:41:11.961,13522,54,87.7964,INS-NOBS,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>10.843251373051269,-83.7439 10.85056220923831,-82.74011 9.857949008864644,-82.73465 9.851320475915399,-83.73529 10.843251373051269,-83.7439</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((-83.73529 9.851320475915399, -82.73465 9.857949008864644, -82.74011 10.85056220923831, -83.7439 10.843251373051269, -83.73529 9.851320475915399)))",17PKM,PM17K,SAFE,02.08,Sentinel-2,S2B_MSIL1C_20191008T160509_N0208_R054_T17PKM_20191008T192156.SAFE,Multi-Spectral Instrument,MSI,606.79 MB,GS2B_20191008T160509_013522_N02.08,S2MSI1C,2017-013A,DESCENDING,Sentinel-2B,Level-1C,S2B_MSIL1C_20191008T160509_N0208_R054_T17PKM_20191008T192156,S2B_OPER_MSI_L1C_TL_SGS__20191008T192156_A013522_T17PKM_N02.08,978ed3fd-c717-4c37-8750-ac888b78ee1a
97a5f437-5dfd-4d9e-a42c-6bebf30e9840,S2B_MSIL1C_20181013T160509_N0206_R054_T17PKM_20181013T210128,https://scihub.copernicus.eu/apihub/odata/v1/Products('97a5f437-5dfd-4d9e-a42c-6bebf30e9840')/$value,https://scihub.copernicus.eu/apihub/odata/v1/Products('97a5f437-5dfd-4d9e-a42c-6bebf30e9840')/,https://scihub.copernicus.eu/apihub/odata/v1/Products('97a5f437-5dfd-4d9e-a42c-6bebf30e9840')/Products('Quicklook')/$value,"Date: 2018-10-13T16:05:09.024Z, Instrument: MSI, Mode: , Satellite: Sentinel-2, Size: 720.25 MB",2018-10-13 16:05:09.024,2018-10-13 16:05:09.024,2018-10-13 16:05:09.024,2018-10-13 23:02:39.960,8374,54,41.9827,INS-NOBS,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>10.843251373051269,-83.7439 10.85056220923831,-82.74011 9.857949008864644,-82.73465 9.851320475915399,-83.73529 10.843251373051269,-83.7439</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((-83.7439 10.843251373051269, -83.73529 9.851320475915399, -82.73465 9.857949008864644, -82.74011 10.85056220923831, -83.7439 10.843251373051269)))",17PKM,PM17K,SAFE,02.06,Sentinel-2,S2B_MSIL1C_20181013T160509_N0206_R054_T17PKM_20181013T210128.SAFE,Multi-Spectral Instrument,MSI,720.25 MB,GS2B_20181013T160509_008374_N02.06,S2MSI1C,2017-013A,DESCENDING,Sentinel-2B,Level-1C,S2B_MSIL1C_20181013T160509_N0206_R054_T17PKM_20181013T210128,,97a5f437-5dfd-4d9e-a42c-6bebf30e9840
98520b5b-7f6a-4822-bad9-b4e8e98b651e,S2A_MSIL1C_20190327T160511_N0207_R054_T16PHR_20190327T223305,https://scihub.copernicus.eu/apihub/odata/v1/Products('98520b5b-7f6a-4822-bad9-b4e8e98b651e')/$value,https://scihub.copernicus.eu/apihub/odata/v1/Products('98520b5b-7f6a-4822-bad9-b4e8e98b651e')/,https://scihub.copernicus.eu/apihub/odata/v1/Products('98520b5b-7f6a-4822-bad9-b4e8e98b651e')/Products('Quicklook')/$value,"Date: 2019-03-27T16:05:11.024Z, Instrument: MSI, Mode: , Satellite: Sentinel-2, Size: 757.26 MB",2019-03-27 16:05:11.024,2019-03-27 16:05:11.024,2019-03-27 16:05:11.024,2019-03-28 00:33:57.333,19642,54,27.0522,INS-NOBS,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>9.94022055062098,-84.26431 9.930548905426843,-83.26428 8.939539665988862,-83.27493 8.948230037923478,-84.272156 9.94022055062098,-84.26431</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((-83.27493 8.939539665988862, -83.26428 9.930548905426843, -84.26431 9.94022055062098, -84.272156 8.948230037923478, -83.27493 8.939539665988862)))",16PHR,PR16H,SAFE,02.07,Sentinel-2,S2A_MSIL1C_20190327T160511_N0207_R054_T16PHR_20190327T223305.SAFE,Multi-Spectral Instrument,MSI,757.26 MB,GS2A_20190327T160511_019642_N02.07,S2MSI1C,2015-028A,DESCENDING,Sentinel-2A,Level-1C,S2A_MSIL1C_20190327T160511_N0207_R054_T16PHR_20190327T223305,S2A_OPER_MSI_L1C_TL_MPS__20190327T223305_A019642_T16PHR_N02.07,98520b5b-7f6a-4822-bad9-b4e8e98b651e
98984102-9293-4f65-a786-91df3306469e,S2A_MSIL1C_20190625T160521_N0207_R054_T17PKL_20190625T205526,https://scihub.copernicus.eu/apihub/odata/v1/Products('98984102-9293-4f65-a786-91df3306469e')/$value,https://scihub.copernicus.eu/apihub/odata/v1/Products('98984102-9293-4f65-a786-91df3306469e')/,https://scihub.copernicus.eu/apihub/odata/v1/Products('98984102-9293-4f65-a786-91df3306469e')/Products('Quicklook')/$value,"Date: 2019-06-25T16:05:21.024Z, Instrument: MSI, Mode: , Satellite: Sentinel-2, Size: 610.86 MB",2019-06-25 16:05:21.024,2019-06-25 16:05:21.024,2019-06-25 16:05:21.024,2019-06-25 22:54:51.334,20929,54,98.7371,INS-NOBS,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>9.940217569697982,-83.73602 9.946907083661275,-82.73514 8.954238135659569,-82.73016 8.948227359448609,-83.72821 9.940217569697982,-83.73602</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((-83.72821 8.948227359448609, -82.73016 8.954238135659569, -82.73514 9.946907083661275, -83.73602 9.940217569697982, -83.72821 8.948227359448609)))",17PKL,PL17K,SAFE,02.07,Sentinel-2,S2A_MSIL1C_20190625T160521_N0207_R054_T17PKL_20190625T205526.SAFE,Multi-Spectral Instrument,MSI,610.86 MB,GS2A_20190625T160521_020929_N02.07,S2MSI1C,2015-028A,DESCENDING,Sentinel-2A,Level-1C,S2A_MSIL1C_20190625T160521_N0207_R054_T17PKL_20190625T205526,S2A_OPER_MSI_L1C_TL_MTI__20190625T205526_A020929_T17PKL_N02.07,98984102-9293-4f65-a786-91df3306469e
9c70e30b-3c49-42e1-a0f4-64b3e575006d,S2A_MSIL1C_20190327T160511_N0207_R054_T17PKM_20190327T223305,https://scihub.copernicus.eu/apihub/odata/v1/Products('9c70e30b-3c49-42e1-a0f4-64b3e575006d')/$value,https://scihub.copernicus.eu/apihub/odata/v1/Products('9c70e30b-3c49-42e1-a0f4-64b3e575006d')/,https://scihub.copernicus.eu/apihub/odata/v1/Products('9c70e30b-3c49-42e1-a0f4-64b3e575006d')/Products('Quicklook')/$value,"Date: 2019-03-27T16:05:11.024Z, Instrument: MSI, Mode: , Satellite: Sentinel-2, Size: 765.24 MB",2019-03-27 16:05:11.024,2019-03-27 16:05:11.024,2019-03-27 16:05:11.024,2019-03-28 00:35:15.147,19642,54,50.6098,INS-NOBS,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>10.843251373051269,-83.7439 10.85056220923831,-82.74011 9.857949008864644,-82.73465 9.851320475915399,-83.73529 10.843251373051269,-83.7439</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((-83.73529 9.851320475915399, -82.73465 9.857949008864644, -82.74011 10.85056220923831, -83.7439 10.843251373051269, -83.73529 9.851320475915399)))",17PKM,PM17K,SAFE,02.07,Sentinel-2,S2A_MSIL1C_20190327T160511_N0207_R054_T17PKM_20190327T223305.SAFE,Multi-Spectral Instrument,MSI,765.24 MB,GS2A_20190327T160511_019642_N02.07,S2MSI1C,2015-028A,DESCENDING,Sentinel-2A,Level-1C,S2A_MSIL1C_20190327T160511_N0207_R054_T17PKM_20190327T223305,S2A_OPER_MSI_L1C_TL_MPS__20190327T223305_A019642_T17PKM_N02.07,9c70e30b-3c49-42e1-a0f4-64b3e575006d
9e638301-5bfc-4238-a318-60c5e88f3dc3,S2B_MSIL1C_20190401T160519_N0207_R054_T16PHS_20190401T192630,https://scihub.copernicus.eu/apihub/odata/v1/Products('9e638301-5bfc-4238-a318-60c5e88f3dc3')/$value,https://scihub.copernicus.eu/apihub/odata/v1/Products('9e638301-5bfc-4238-a318-60c5e88f3dc3')/,https://scihub.copernicus.eu/apihub/odata/v1/Products('9e638301-5bfc-4238-a318-60c5e88f3dc3')/Products('Quicklook')/$value,"Date: 2019-04-01T16:05:19.024Z, Instrument: MSI, Mode: , Satellite: Sentinel-2, Size: 796.27 MB",2019-04-01 16:05:19.024,2019-04-01 16:05:19.024,2019-04-01 16:05:19.024,2019-04-01 22:21:45.768,10805,54,16.2065,INS-NOBS,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>10.84325463083623,-84.25644 10.832684732479947,-83.25354 9.84173994614037,-83.26529 9.851323429665095,-84.265076 10.84325463083623,-84.25644</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((-83.26529 9.84173994614037, -83.25354 10.832684732479947, -84.25644 10.84325463083623, -84.265076 9.851323429665095, -83.26529 9.84173994614037)))",16PHS,PS16H,SAFE,02.07,Sentinel-2,S2B_MSIL1C_20190401T160519_N0207_R054_T16PHS_20190401T192630.SAFE,Multi-Spectral Instrument,MSI,796.27 MB,GS2B_20190401T160519_010805_N02.07,S2MSI1C,2017-013A,DESCENDING,Sentinel-2B,Level-1C,S2B_MSIL1C_20190401T160519_N0207_R054_T16PHS_20190401T192630,S2B_OPER_MSI_L1C_TL_SGS__20190401T192630_A010805_T16PHS_N02.07,9e638301-5bfc-4238-a318-60c5e88f3dc3
9f741ddd-e8c9-430f-a783-8b9055361d4b,S2A_MSIL1C_20190225T160511_N0207_R054_T17PKL_20190225T192349,https://scihub.copernicus.eu/apihub/odata/v1/Products('9f741ddd-e8c9-430f-a783-8b9055361d4b')/$value,https://scihub.copernicus.eu/apihub/odata/v1/Products('9f741ddd-e8c9-430f-a783-8b9055361d4b')/,https://scihub.copernicus.eu/apihub/odata/v1/Products('9f741ddd-e8c9-430f-a783-8b9055361d4b')/Products('Quicklook')/$value,"Date: 2019-02-25T16:05:11.024Z, Instrument: MSI, Mode: , Satellite: Sentinel-2, Size: 413.26 MB",2019-02-25 16:05:11.024,2019-02-25 16:05:11.024,2019-02-25 16:05:11.024,2019-02-26 00:29:35.907,19213,54,94.3381,INS-NOBS,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>9.161370506507412,-82.7312 9.206645150883682,-82.90512 9.2085499852948,-82.90463 9.208603295670898,-82.90485 9.208959026710255,-82.904755 9.209019797455497,-82.905 9.209575549839752,-82.90485 9.210131178777567,-82.90701 9.210589263885062,-82.90689 9.210590601261435,-82.90689 9.210627435785856,-82.90689 9.26306418507046,-83.10843 9.260355509512031,-83.10904 9.258942831472622,-83.109375 9.312860500916322,-83.33151 9.315047405994996,-83.33099 9.315055462816067,-83.331055 9.315534452565798,-83.33093 9.315568179740902,-83.331085 9.316257698163517,-83.33093 9.316711072589689,-83.332855 9.317348911657763,-83.3327 9.364305141897075,-83.53088 9.364023232988592,-83.530945 9.364029296062848,-83.530975 9.360718685898911,-83.53171 9.405924641109399,-83.73181 9.940217569697982,-83.73602 9.946907083661275,-82.73514 9.161370506507412,-82.7312</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((-82.7312 9.161370506507412, -82.73514 9.946907083661275, -83.73602 9.940217569697982, -83.73181 9.405924641109399, -83.53171 9.360718685898911, -83.530975 9.364029296062848, -83.530945 9.364023232988592, -83.53088 9.364305141897075, -83.3327 9.317348911657763, -83.332855 9.316711072589689, -83.33093 9.316257698163517, -83.331085 9.315568179740902, -83.33093 9.315534452565798, -83.331055 9.315055462816067, -83.33099 9.315047405994996, -83.33151 9.312860500916322, -83.109375 9.258942831472622, -83.10904 9.260355509512031, -83.10843 9.26306418507046, -82.90689 9.210627435785856, -82.90689 9.210590601261435, -82.90689 9.210589263885062, -82.90701 9.210131178777567, -82.90485 9.209575549839752, -82.905 9.209019797455497, -82.904755 9.208959026710255, -82.90485 9.208603295670898, -82.90463 9.2085499852948, -82.90512 9.206645150883682, -82.7312 9.161370506507412)))",17PKL,PL17K,SAFE,02.07,Sentinel-2,S2A_MSIL1C_20190225T160511_N0207_R054_T17PKL_20190225T192349.SAFE,Multi-Spectral Instrument,MSI,413.26 MB,GS2A_20190225T160511_019213_N02.07,S2MSI1C,2015-028A,DESCENDING,Sentinel-2A,Level-1C,S2A_MSIL1C_20190225T160511_N0207_R054_T17PKL_20190225T192349,,9f741ddd-e8c9-430f-a783-8b9055361d4b
a01320e5-e802-48b9-bae1-6853e0a74558,S2A_MSIL1C_20191023T160511_N0208_R054_T16PHR_20191023T192629,https://scihub.copernicus.eu/apihub/odata/v1/Products('a01320e5-e802-48b9-bae1-6853e0a74558')/$value,https://scihub.copernicus.eu/apihub/odata/v1/Products('a01320e5-e802-48b9-bae1-6853e0a74558')/,https://scihub.copernicus.eu/apihub/odata/v1/Products('a01320e5-e802-48b9-bae1-6853e0a74558')/Products('Quicklook')/$value,"Date: 2019-10-23T16:05:11.024Z, Instrument: MSI, Mode: , Satellite: Sentinel-2, Size: 708.90 MB",2019-10-23 16:05:11.024,2019-10-23 16:05:11.024,2019-10-23 16:05:11.024,2019-10-23 21:21:24.281,22645,54,88.86,INS-NOBS,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>9.94022055062098,-84.26431 9.930548905426843,-83.26428 8.939539665988862,-83.27493 8.948230037923478,-84.272156 9.94022055062098,-84.26431</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((-83.27493 8.939539665988862, -83.26428 9.930548905426843, -84.26431 9.94022055062098, -84.272156 8.948230037923478, -83.27493 8.939539665988862)))",16PHR,PR16H,SAFE,02.08,Sentinel-2,S2A_MSIL1C_20191023T160511_N0208_R054_T16PHR_20191023T192629.SAFE,Multi-Spectral Instrument,MSI,708.90 MB,GS2A_20191023T160511_022645_N02.08,S2MSI1C,2015-028A,DESCENDING,Sentinel-2A,Level-1C,S2A_MSIL1C_20191023T160511_N0208_R054_T16PHR_20191023T192629,S2A_OPER_MSI_L1C_TL_SGS__20191023T192629_A022645_T16PHR_N02.08,a01320e5-e802-48b9-bae1-6853e0a74558
a029e83d-9749-4455-ab67-8be96bed2e76,S2B_MSIL1C_20190401T160519_N0207_R054_T16PHR_20190401T192630,https://scihub.copernicus.eu/apihub/odata/v1/Products('a029e83d-9749-4455-ab67-8be96bed2e76')/$value,https://scihub.copernicus.eu/apihub/odata/v1/Products('a029e83d-9749-4455-ab67-8be96bed2e76')/,https://scihub.copernicus.eu/apihub/odata/v1/Products('a029e83d-9749-4455-ab67-8be96bed2e76')/Products('Quicklook')/$value,"Date: 2019-04-01T16:05:19.024Z, Instrument: MSI, Mode: , Satellite: Sentinel-2, Size: 708.19 MB",2019-04-01 16:05:19.024,2019-04-01 16:05:19.024,2019-04-01 16:05:19.024,2019-04-01 22:40:41.664,10805,54,62.6537,INS-NOBS,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>9.94022055062098,-84.26431 9.930548905426843,-83.26428 8.939539665988862,-83.27493 8.948230037923478,-84.272156 9.94022055062098,-84.26431</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((-83.27493 8.939539665988862, -83.26428 9.930548905426843, -84.26431 9.94022055062098, -84.272156 8.948230037923478, -83.27493 8.939539665988862)))",16PHR,PR16H,SAFE,02.07,Sentinel-2,S2B_MSIL1C_20190401T160519_N0207_R054_T16PHR_20190401T192630.SAFE,Multi-Spectral Instrument,MSI,708.19 MB,GS2B_20190401T160519_010805_N02.07,S2MSI1C,2017-013A,DESCENDING,Sentinel-2B,Level-1C,S2B_MSIL1C_20190401T160519_N0207_R054_T16PHR_20190401T192630,S2B_OPER_MSI_L1C_TL_SGS__20190401T192630_A010805_T16PHR_N02.07,a029e83d-9749-4455-ab67-8be96bed2e76
a0b857ad-1fd7-42ff-bbc8-646c895c5cdb,S2A_MSIL1C_20190715T160521_N0208_R054_T17PKM_20190715T205645,https://scihub.copernicus.eu/apihub/odata/v1/Products('a0b857ad-1fd7-42ff-bbc8-646c895c5cdb')/$value,https://scihub.copernicus.eu/apihub/odata/v1/Products('a0b857ad-1fd7-42ff-bbc8-646c895c5cdb')/,https://scihub.copernicus.eu/apihub/odata/v1/Products('a0b857ad-1fd7-42ff-bbc8-646c895c5cdb')/Products('Quicklook')/$value,"Date: 2019-07-15T16:05:21.024Z, Instrument: MSI, Mode: , Satellite: Sentinel-2, Size: 778.20 MB",2019-07-15 16:05:21.024,2019-07-15 16:05:21.024,2019-07-15 16:05:21.024,2019-07-15 22:29:37.957,21215,54,20.543,INS-NOBS,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>10.843251373051269,-83.7439 10.85056220923831,-82.74011 9.857949008864644,-82.73465 9.851320475915399,-83.73529 10.843251373051269,-83.7439</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((-83.73529 9.851320475915399, -82.73465 9.857949008864644, -82.74011 10.85056220923831, -83.7439 10.843251373051269, -83.73529 9.851320475915399)))",17PKM,PM17K,SAFE,02.08,Sentinel-2,S2A_MSIL1C_20190715T160521_N0208_R054_T17PKM_20190715T205645.SAFE,Multi-Spectral Instrument,MSI,778.20 MB,GS2A_20190715T160521_021215_N02.08,S2MSI1C,2015-028A,DESCENDING,Sentinel-2A,Level-1C,S2A_MSIL1C_20190715T160521_N0208_R054_T17PKM_20190715T205645,S2A_OPER_MSI_L1C_TL_MTI__20190715T205645_A021215_T17PKM_N02.08,a0b857ad-1fd7-42ff-bbc8-646c895c5cdb
a0d425fa-6dd2-4e36-b4e7-c6287b289631,S2B_MSIL1C_20191008T160509_N0208_R054_T16PHS_20191008T192156,https://scihub.copernicus.eu/apihub/odata/v1/Products('a0d425fa-6dd2-4e36-b4e7-c6287b289631')/$value,https://scihub.copernicus.eu/apihub/odata/v1/Products('a0d425fa-6dd2-4e36-b4e7-c6287b289631')/,https://scihub.copernicus.eu/apihub/odata/v1/Products('a0d425fa-6dd2-4e36-b4e7-c6287b289631')/Products('Quicklook')/$value,"Date: 2019-10-08T16:05:09.024Z, Instrument: MSI, Mode: , Satellite: Sentinel-2, Size: 625.77 MB",2019-10-08 16:05:09.024,2019-10-08 16:05:09.024,2019-10-08 16:05:09.024,2019-10-08 20:40:43.959,13522,54,84.993,INS-NOBS,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>10.84325463083623,-84.25644 10.832684732479947,-83.25354 9.84173994614037,-83.26529 9.851323429665095,-84.265076 10.84325463083623,-84.25644</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((-83.26529 9.84173994614037, -83.25354 10.832684732479947, -84.25644 10.84325463083623, -84.265076 9.851323429665095, -83.26529 9.84173994614037)))",16PHS,PS16H,SAFE,02.08,Sentinel-2,S2B_MSIL1C_20191008T160509_N0208_R054_T16PHS_20191008T192156.SAFE,Multi-Spectral Instrument,MSI,625.77 MB,GS2B_20191008T160509_013522_N02.08,S2MSI1C,2017-013A,DESCENDING,Sentinel-2B,Level-1C,S2B_MSIL1C_20191008T160509_N0208_R054_T16PHS_20191008T192156,S2B_OPER_MSI_L1C_TL_SGS__20191008T192156_A013522_T16PHS_N02.08,a0d425fa-6dd2-4e36-b4e7-c6287b289631
